"ruleId","ruleType","fieldId","description","noticeSubtype","condition","expression","target","severity","cvsStage"
"BR-OPP-00080-0043","forbidden","OPP-080-Tender","The OPP-080 Kilometers Public Transport is not allowed at Tender level for a notice of type Contract award notice – sectoral directive, light regime.","34","Always","NULL","all","ERROR","2"
"BR-OPP-00080-0044","forbidden","OPP-080-Tender","The OPP-080 Kilometers Public Transport is not allowed at Tender level for a notice of type Concession award notice – concessions directive, light regime.","35","Always","NULL","all","ERROR","2"
"BR-OPP-00080-0045","forbidden","OPP-080-Tender","The OPP-080 Kilometers Public Transport is not allowed at Tender level for a notice of type Design contest result notice – general directive, design.","36","Always","NULL","all","ERROR","2"
"BR-OPP-00080-0046","forbidden","OPP-080-Tender","The OPP-080 Kilometers Public Transport is not allowed at Tender level for a notice of type Design contest result notice – sectoral directive, design.","37","Always","NULL","all","ERROR","2"
"BR-OPP-00080-0047","forbidden","OPP-080-Tender","The OPP-080 Kilometers Public Transport is not allowed at Tender level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR","2"
"BR-OPP-00080-0048","forbidden","OPP-080-Tender","The OPP-080 Kilometers Public Transport is not allowed at Tender level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR","2"
"BR-OPP-00080-0049","forbidden","OPP-080-Tender","The OPP-080 Kilometers Public Transport is not allowed at Tender level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR","2"
"BR-OPP-00080-0050","forbidden","OPP-080-Tender","The OPP-080 Kilometers Public Transport is not allowed at Tender level for a notice of type .","E5","Always","NULL","all","ERROR","2"
"BR-OPP-00080-0051","forbidden","OPP-080-Tender","The OPP-080 Kilometers Public Transport is not allowed at Tender level for a notice of type .","E6","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0001","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type .","X01","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0002","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type .","X02","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0003","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type .","E1","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0004","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0005","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0006","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0007","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0008","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0009","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0010","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type .","E2","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0012","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0013","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0014","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0017","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type .","CEI","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0047","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0048","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0049","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR","2"
"BR-OPP-00090-0053","forbidden","OPP-090-Procedure","The OPP-090 Previous Notice is not allowed at Notice level for a notice of type .","E6","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0003","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type .","E1","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0004","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0005","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0006","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0007","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0008","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0009","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0010","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type .","E2","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0011","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type .","T01","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0012","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0013","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0014","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0015","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0016","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0017","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type .","CEI","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0018","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0019","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0020","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0021","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0022","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract notice – general directive, standard regime.","16","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0023","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract notice – sectoral directive, standard regime.","17","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0024","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract notice – defence directive, standard regime .","18","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0025","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Concession notice – concessions directive, standard regime.","19","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0026","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type .","E3","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0027","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract notice – general directive, light regime.","20","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0028","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract notice – sectoral directive, light regime.","21","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0029","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Subcontract notice – defence directive.","22","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0030","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Design contest notice – general directive, design.","23","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0031","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Design contest notice – sectoral directive, design.","24","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0032","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0033","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0034","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0035","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0036","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract award notice – general directive, standard regime.","29","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0037","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract award notice – sectoral directive, standard regime.","30","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0038","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract award notice – defence directive, standard regime.","31","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0039","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Concession award notice – concession directive, standard regime.","32","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0040","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type .","E4","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0041","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type .","T02","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0042","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract award notice – general directive, light regime.","33","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0043","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract award notice – sectoral directive, light regime.","34","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0044","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Concession award notice – concessions directive, light regime.","35","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0045","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Design contest result notice – general directive, design.","36","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0046","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Design contest result notice – sectoral directive, design.","37","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0047","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0048","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0049","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0050","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type .","E5","Always","NULL","all","ERROR","2"
"BR-OPP-00100-0051","forbidden","OPP-100-Business","The OPP-100 Notice Purpose is not allowed at Business level for a notice of type .","E6","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0001","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type .","X01","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0003","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type .","E1","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0004","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0005","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0006","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0007","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0008","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0009","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0010","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type .","E2","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0011","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type .","T01","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0012","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0013","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0014","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0015","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0016","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0017","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type .","CEI","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0018","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0019","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0020","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0021","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0022","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract notice – general directive, standard regime.","16","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0023","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract notice – sectoral directive, standard regime.","17","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0024","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract notice – defence directive, standard regime .","18","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0025","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Concession notice – concessions directive, standard regime.","19","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0026","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type .","E3","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0027","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract notice – general directive, light regime.","20","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0028","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract notice – sectoral directive, light regime.","21","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0029","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Subcontract notice – defence directive.","22","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0030","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Design contest notice – general directive, design.","23","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0031","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Design contest notice – sectoral directive, design.","24","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0032","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – general directive.","25","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0033","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – sectoral directive.","26","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0034","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – defence directive.","27","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0035","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Voluntary ex-ante transparency notice – concession directive.","28","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0036","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract award notice – general directive, standard regime.","29","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0037","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract award notice – sectoral directive, standard regime.","30","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0038","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract award notice – defence directive, standard regime.","31","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0039","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Concession award notice – concession directive, standard regime.","32","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0040","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type .","E4","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0041","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type .","T02","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0042","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract award notice – general directive, light regime.","33","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0043","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract award notice – sectoral directive, light regime.","34","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0044","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Concession award notice – concessions directive, light regime.","35","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0045","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Design contest result notice – general directive, design.","36","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0046","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Design contest result notice – sectoral directive, design.","37","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0047","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract modification notice – general directive.","38","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0048","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract modification notice – sectoral directive.","39","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0049","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type Contract modification notice – concessions directive.","40","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0050","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type .","E5","Always","NULL","all","ERROR","2"
"BR-OPP-00105-0053","forbidden","OPP-105-Business","The OPP-105 Sector of activity is not allowed at Business level for a notice of type .","E6","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0003","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type .","E1","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0004","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Notice of the publication of a prior information notice on a buyer profile - general directive.","1","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0005","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Notice of the publication of a periodic indicative notice on a buyer profile - sectoral directive.","2","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0006","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Notice of the publication of a prior information notice on a buyer profile - defence directive.","3","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0007","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Prior information notice used only for information – general directive.","4","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0008","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Periodic indicative notice used only for information – sectoral directive.","5","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0009","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Prior information notice used only for information – defence directive.","6","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0010","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type .","E2","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0011","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type .","T01","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0012","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – general directive.","7","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0013","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive.","8","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0014","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Prior information notice used to shorten time limits for receipt of tenders – defence directive.","9","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0015","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Prior information notice used as a call for competition - general directive, standard regime.","10","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0016","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, standard regime.","11","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0017","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type .","CEI","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0018","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Prior information notice used as a call for competition - general directive, light regime.","12","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0019","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Periodic indicative notice used as a call for competition - sectoral directive, light regime.","13","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0020","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Prior information notice used as a call for competition - concessions directive, light regime.","14","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0021","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Notice on the existence of a qualification system – sectoral directive.","15","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0022","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract notice – general directive, standard regime.","16","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0023","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract notice – sectoral directive, standard regime.","17","Always","NULL","all","ERROR","2"
"BR-OPP-00110-0024","forbidden","OPP-110-Business","The OPP-110 Place of registration - Town is not allowed at Business level for a notice of type Contract notice – defence directive, standard regime .","18","Always","NULL","all","ERROR","2"
