"ruleId","ruleType","fieldId","ruleLabel","noticeSubtype","conditionEfx","conditionLabel","expressionEfx","expressionLabel","codelistId","patternId","context","target","severity","cvsStage"
"BR-BT-00196-4342","forbidden","BT-196(BT-541)-LotsGroup-Fixed","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Fixed) is not allowed (in '38 – Contract modification notice – general directive')","38","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4343","forbidden","BT-196(BT-541)-LotsGroup-Fixed","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Fixed) is not allowed (in '39 – Contract modification notice – sectoral directive')","39","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4344","forbidden","BT-196(BT-541)-LotsGroup-Fixed","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Fixed) is not allowed (in '40 – Contract modification notice – concessions directive')","40","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4345","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in 'X01 – European Economic Interest Grouping')","X01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4346","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in 'X02 – European Company / European Cooperative Society')","X02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4347","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in 'E1 – Voluntary pre-market consultation notice')","E1","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4348","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '1 – Notice of the publication of a prior information notice on a buyer profile – general directive')","1","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4349","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '2 – Notice of the publication of a periodic indicative notice on a buyer profile – sectoral directive')","2","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4350","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '3 – Notice of the publication of a prior information notice on a buyer profile – defence directive')","3","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4351","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '4 – Prior information notice used only for information – general directive')","4","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4352","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '5 – Periodic indicative notice used only for information – sectoral directive')","5","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4353","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '6 – Prior information notice used only for information – defence directive')","6","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4354","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in 'E2 – Voluntary prior information notice')","E2","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4355","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in 'T01 – Prior information notice for public service contract')","T01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4356","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '7 – Prior information notice used to shorten time limits for receipt of tenders – general directive')","7","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4357","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '8 – Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive')","8","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4358","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '9 – Prior information notice used to shorten time limits for receipt of tenders – defence directive')","9","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4359","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '10 – Prior information notice used as a call for competition – general directive, standard regime')","10","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4360","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '11 – Periodic indicative notice used as a call for competition – sectoral directive, standard regime')","11","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4361","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in 'CEI – Call for expressions of interest')","CEI","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4362","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '12 – Prior information notice used as a call for competition – general directive, light regime')","12","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4363","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '13 – Periodic indicative notice used as a call for competition – sectoral directive, light regime')","13","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4364","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '14 – Prior information notice used as a call for competition – concessions directive, light regime')","14","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4365","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '15 – Notice on the existence of a qualification system – sectoral directive')","15","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4366","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '16 – Contract notice – general directive, standard regime')","16","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4367","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '17 – Contract notice – sectoral directive, standard regime')","17","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4368","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '18 – Contract notice – defence directive, standard regime')","18","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4369","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '19 – Concession notice – concessions directive, standard regime')","19","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4370","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in 'E3 – Voluntary contract notice')","E3","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4371","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '20 – Contract notice – general directive, light regime')","20","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4372","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '21 – Contract notice – sectoral directive, light regime')","21","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4373","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '22 – Subcontract notice – defence directive')","22","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4374","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '23 – Design contest notice – general directive, design')","23","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4375","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '24 – Design contest notice – sectoral directive, design')","24","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4376","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '25 – Voluntary ex-ante transparency notice – general directive')","25","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4377","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '27 – Voluntary ex-ante transparency notice – defence directive')","27","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4378","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '28 – Voluntary ex-ante transparency notice – concession directive')","28","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4379","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '29 – Contract award notice – general directive, standard regime')","29","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4380","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '31 – Contract award notice – defence directive, standard regime')","31","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4381","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '32 – Concession award notice – concession directive, standard regime')","32","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4382","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in 'T02 – Information notice for award of public service contract')","T02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4383","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '33 – Contract award notice – general directive, light regime')","33","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4384","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '35 – Concession award notice – concessions directive, light regime')","35","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4385","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '36 – Design contest result notice – general directive, design')","36","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4386","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '37 – Design contest result notice – sectoral directive, design')","37","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4387","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '38 – Contract modification notice – general directive')","38","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4388","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '39 – Contract modification notice – sectoral directive')","39","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4389","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed (in '40 – Contract modification notice – concessions directive')","40","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4390","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '26 – Voluntary ex-ante transparency notice – sectoral directive')","26","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4391","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '30 – Contract award notice – sectoral directive, standard regime')","30","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4392","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in 'E4 – Voluntary award notice')","E4","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4393","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in '34 – Contract award notice – sectoral directive, light regime')","34","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4394","forbidden","BT-196(BT-541)-Lot-Fixed","'Justification for publishing later' (BT-196(BT-541)-Lot-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present (in 'E5 – Voluntary completion notice')","E5","BT-195(BT-541)-Lot-Fixed is not present","'Field to publish later' (BT-195(BT-541)-Lot-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4395","forbidden","BT-196(BT-541)-LotsGroup-Fixed","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-LotsGroup-Fixed) is not present (in '26 – Voluntary ex-ante transparency notice – sectoral directive')","26","BT-195(BT-541)-LotsGroup-Fixed is not present","'Field to publish later' (BT-195(BT-541)-LotsGroup-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4396","forbidden","BT-196(BT-541)-LotsGroup-Fixed","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-LotsGroup-Fixed) is not present (in '30 – Contract award notice – sectoral directive, standard regime')","30","BT-195(BT-541)-LotsGroup-Fixed is not present","'Field to publish later' (BT-195(BT-541)-LotsGroup-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4397","forbidden","BT-196(BT-541)-LotsGroup-Fixed","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-LotsGroup-Fixed) is not present (in 'E4 – Voluntary award notice')","E4","BT-195(BT-541)-LotsGroup-Fixed is not present","'Field to publish later' (BT-195(BT-541)-LotsGroup-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4398","forbidden","BT-196(BT-541)-LotsGroup-Fixed","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-LotsGroup-Fixed) is not present (in '34 – Contract award notice – sectoral directive, light regime')","34","BT-195(BT-541)-LotsGroup-Fixed is not present","'Field to publish later' (BT-195(BT-541)-LotsGroup-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4399","forbidden","BT-196(BT-541)-LotsGroup-Fixed","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Fixed) is not allowed when: 'Field to publish later' (BT-195(BT-541)-LotsGroup-Fixed) is not present (in 'E5 – Voluntary completion notice')","E5","BT-195(BT-541)-LotsGroup-Fixed is not present","'Field to publish later' (BT-195(BT-541)-LotsGroup-Fixed) is not present","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionFixNumberUnpublish","all","ERROR","4"
"BR-BT-00196-4400","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in 'X01 – European Economic Interest Grouping')","X01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4401","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in 'X02 – European Company / European Cooperative Society')","X02","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4402","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in 'E1 – Voluntary pre-market consultation notice')","E1","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4403","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '1 – Notice of the publication of a prior information notice on a buyer profile – general directive')","1","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4404","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '2 – Notice of the publication of a periodic indicative notice on a buyer profile – sectoral directive')","2","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4405","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '3 – Notice of the publication of a prior information notice on a buyer profile – defence directive')","3","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4406","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '4 – Prior information notice used only for information – general directive')","4","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4407","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '5 – Periodic indicative notice used only for information – sectoral directive')","5","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4408","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '6 – Prior information notice used only for information – defence directive')","6","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4409","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in 'E2 – Voluntary prior information notice')","E2","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4410","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in 'T01 – Prior information notice for public service contract')","T01","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4411","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '7 – Prior information notice used to shorten time limits for receipt of tenders – general directive')","7","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4412","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '8 – Periodic indicative notice used to shorten time limits for receipt of tenders – sectoral directive')","8","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4413","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '9 – Prior information notice used to shorten time limits for receipt of tenders – defence directive')","9","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4414","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '10 – Prior information notice used as a call for competition – general directive, standard regime')","10","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
"BR-BT-00196-4415","forbidden","BT-196(BT-541)-LotsGroup-Threshold","'Justification for publishing later' (BT-196(BT-541)-LotsGroup-Threshold) is not allowed (in '11 – Periodic indicative notice used as a call for competition – sectoral directive, standard regime')","11","ALWAYS","NULL","NULL","NULL","NULL","NULL","ND-LotsGroupAwardCriterionThresholdNumberUnpublish","all","ERROR","2"
