KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-01-26,90.369,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-01-29,89.9995,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-01-30,90.1575,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-01-31,90.001,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-01,89.733,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-02,90.232,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-05,89.2515,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-06,89.2155,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-07,89.422,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-08,89.2765,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-09,89.4363,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-12,89.4321,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-13,89.579,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-14,88.956,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-15,89.221,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-16,89.3815,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-19,89.462,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-20,89.6045,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-21,89.632,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-22,89.871,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-23,89.817,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-26,89.9375,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-27,89.9755,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-28,89.5955,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-02-29,89.7458,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-01,89.6135,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-04,89.9399,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-05,89.9525,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-06,90.056,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-07,90.1205,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-08,90.4365,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-11,90.4095,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-12,90.356,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-13,90.594,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-14,90.522,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-15,90.259,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-18,90.285,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-19,90.1065,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-20,90.24,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-21,90.656,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-22,90.409,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-25,90.368,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-26,90.4365,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-27,90.134,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-03-28,90.1365,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-02,89.649,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-03,90.0055,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-04,90.5116,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-05,90.3283,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-08,90.159,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-09,90.4135,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-10,90.3585,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-11,89.4385,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-12,88.914,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-15,88.895,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-16,88.8975,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-17,89.008,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-18,89.188,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-19,88.9228,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-22,88.628,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-23,88.9475,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-24,89.0435,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-25,89.3155,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-26,89.3191,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-29,89.461,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-04-30,89.4155,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-02,89.2938,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-03,89.671,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-06,89.9875,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-07,89.898,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-08,89.7015,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-09,89.607,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-10,90.0185,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-13,90.133,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-14,90.16,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-15,90.4445,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-16,90.73,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-17,90.3883,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-20,90.4715,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-21,90.5115,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-22,90.2135,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-23,90.3445,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-24,90.104,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-27,90.1393,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-28,90.515,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-29,90.529,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-30,90.073,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-05-31,90.5255,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-03,90.125,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-04,90.6925,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-05,90.708,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-06,90.7135,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-07,90.889,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-10,89.8004,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-11,89.6748,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-12,89.949,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-13,90.112,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-14,89.266,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-17,89.4895,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-18,89.3885,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-19,89.682,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-20,89.6225,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-21,89.315,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-24,89.5833,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
EXR.D.INR.EUR.SP00.A,D,INR,EUR,SP00,A,2024-06-25,89.3855,A,F,,,P1D,,A,,,,,,,,,,4,,4F0,,Indian rupee/Euro,"ECB reference exchange rate, Indian rupee/Euro, 2:15 pm (C.E.T.)",INR,0
